id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
27205325,New Home  in the❤️of Bloomingdale,8116415,Iñigo  & Joe,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91742,-77.00808,Entire home/apt,75,40,134,2022-12-16,2.53,1,71,30,Hosted License: 5007242201000324
27220012,"1800 sf.ft  historic raw house, Logan circle",106767299,Irina,,"Shaw, Logan Circle",38.90899,-77.02892,Entire home/apt,385,31,85,2022-10-17,1.75,1,359,26,Exempt
27226405,Cozy one bedroom basement suite in DC rowhouse,5627782,Emmanuelle,,"Brightwood Park, Crestwood, Petworth",38.95643,-77.01773,Entire home/apt,34,31,46,2020-03-11,0.86,1,0,0,
27261590,'Peggy's Place' D.C. Home w/ Deck: Near Downtown!,122382567,Evolve,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91059,-77.01432,Entire home/apt,305,31,43,2022-10-31,0.84,28,354,12,
27263226,"Dupont Circle warm, spacious 1 bedroom",22126984,Rachel,,"Dupont Circle, Connecticut Avenue/K Street",38.91517,-77.04174,Entire home/apt,105,31,7,2019-05-28,0.13,1,0,0,
27309215,Cherry Blossom Suite in center DC! Logan /Shaw,105748910,Matthew,,"Shaw, Logan Circle",38.90978,-77.02788,Private room,175,1,226,2022-10-19,4.23,2,192,53,"Hosted License: 5007242201001835
Unhosted License: 5007262201001836"
27344873,Bedroom #2 in Private 2 bedroom Apartment,5706129,Aric,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86783,-76.98405,Private room,53,1,84,2022-11-10,1.58,6,200,16,Exempt
27345174,Bedroom #1 in Private 2 bedroom Apartment,5706129,Aric,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86848,-76.98199,Private room,53,1,83,2022-10-06,1.55,6,204,3,Exempt
27372418,Ale’s private basement apartment w/kitchen in DC,81667030,Ale,,"North Michigan Park, Michigan Park, University Heights",38.94549,-76.99038,Entire home/apt,65,31,50,2022-05-01,1.05,1,126,4,
28282457,PRO-CLEAN near UnionStation & H st Shops/PARK FREE,69203193,Leyla & Matt,,"Union Station, Stanton Park, Kingman Park",38.89813,-76.98884,Entire home/apt,70,31,32,2022-10-14,0.62,34,323,3,
28303977,"Historic private suite, 10 min walk to Georgetown",9286163,Olena,,"Cathedral Heights, McLean Gardens, Glover Park",38.92319,-77.07461,Private room,195,31,82,2022-05-24,1.6,4,365,1,
28336119,"1 Cozy apartment, close to everything",105711806,Jodi & Abraham,,"Union Station, Stanton Park, Kingman Park",38.89742,-76.97627,Entire home/apt,120,31,111,2022-05-31,2.15,5,344,1,
28346249,DC PENNQUARTER  Fully furnished one bed room,155935757,Amy & Dan,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8955,-77.0222,Entire home/apt,80,31,1,2018-12-01,0.02,1,141,0,
28387345,Capitol Hill Barracks Row Townhouse,819525,Jessica,,"Capitol Hill, Lincoln Park",38.88014,-76.99502,Entire home/apt,150,1,346,2022-12-12,6.7,2,227,91,Hosted License: 5007242201000693
28388103,D.c. Single family home,214318656,Darryl,,"Capitol View, Marshall Heights, Benning Heights",38.87858,-76.93576,Private room,26,31,0,,,1,0,0,
28429419,"Queen Bed EnSuite, free parking private bath WiFi",105755966,Faenita,,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87065,-76.98147,Private room,99,2,59,2022-10-10,1.14,1,159,8,Exempt
28435119,Large Beautifully Maintained Furnished Palisades Home,17633,Charlotte,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.92091,-77.10004,Entire home/apt,300,31,0,,,37,303,0,
28480971,Washington Suite #2,169664944,Carolyn,,"Brookland, Brentwood, Langdon",38.92244,-76.97282,Private room,30,31,12,2020-03-15,0.24,3,364,0,
28484136,Beautiful in Bloomingdale with Parking,58494674,Desi,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91727,-77.01218,Entire home/apt,349,3,27,2022-10-16,0.57,1,85,12,"Hosted License: 5007242201001553
Unhosted License: 5007262201001554"
28493426,Very Nice Modern 2 Bedroom Apt with Outdoor Patio,113851583,Quentinn,,"Capitol View, Marshall Heights, Benning Heights",38.88617,-76.92877,Entire home/apt,133,31,72,2022-05-16,1.42,1,141,1,
28494518,Clean and fresh Basement Apartment,105711806,Jodi & Abraham,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.89823,-76.97128,Entire home/apt,100,31,111,2022-05-02,2.21,5,365,2,
28522288,Private Bed+Bath near Convention Center,38658582,Becky,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91628,-77.00218,Private room,46,31,109,2020-03-13,2.12,2,0,0,
28544907,En Suite Grande💎Perfect for Work & Long Stays,159982035,K.A.,,"Congress Heights, Bellevue, Washington Highlands",38.82781,-77.01221,Private room,67,31,13,2022-10-07,0.28,2,346,4,
28563385,Private studio Dupont Circle only 1 block to metro,16913670,Mason,,"Dupont Circle, Connecticut Avenue/K Street",38.91124,-77.04239,Entire home/apt,125,60,10,2022-05-27,0.23,3,210,1,
28564940,Modern/Clean Apt - Glover Park/Georgetown,7739180,Kevin,,"Cathedral Heights, McLean Gardens, Glover Park",38.91747,-77.07319,Entire home/apt,125,3,161,2022-10-09,3.3,1,0,34,Hosted License: 5007242201000171
28581396,Cozy and quiet 2bedrooms town house in Georgetown,215712028,Linjing,,"Georgetown, Burleith/Hillandale",38.91196,-77.06968,Entire home/apt,165,31,7,2018-11-25,0.14,3,0,0,
28584255,Cozy townhouse in Georgetown (Room A),215712028,Linjing,,"Georgetown, Burleith/Hillandale",38.91268,-77.0684,Private room,85,31,16,2018-11-15,0.31,3,0,0,
28584343,Cozy townhouse in Georgetown (Room B),215712028,Linjing,,"Georgetown, Burleith/Hillandale",38.91317,-77.06974,Private room,75,31,13,2018-11-12,0.25,3,0,0,
28606289,Luxury Suite in the Heart of Capitol Hill,147252541,Brian,,"Capitol Hill, Lincoln Park",38.89034,-76.99473,Entire home/apt,168,31,149,2022-11-26,3.13,2,290,44,
28611202,Little Persian Palace & Parking,9263895,Payam,,"Shaw, Logan Circle",38.91061,-77.02081,Entire home/apt,1021,2,1,2022-11-08,0.7,4,110,1,Hosted License: 5007242201000534
28646312,The Frosted Castle At West End,104464656,Anand And Lisa,,"Dupont Circle, Connecticut Avenue/K Street",38.90318,-77.04887,Entire home/apt,814,2,99,2022-11-13,2.12,2,296,38,Hosted License: 5007242201001235
28668627,1 Bedroom Condo in Dupont Circle,48005494,Zeus,,"Dupont Circle, Connecticut Avenue/K Street",38.91409,-77.04195,Entire home/apt,174,31,0,,,145,263,0,
28679737,"Penn Qtr 1BR w/ Great Views & Gym, nr Metro",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.8955221,-77.0227607,Entire home/apt,218,32,1,2019-01-16,0.02,214,0,0,
28692012,Charming Room in Fabulous Neighborhood,159644445,Brooke And Luis,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93678,-77.03183,Private room,59,1,131,2022-11-04,2.59,5,365,34,Hosted License: 5007242201002030
28699771,Private Bedroom 1 Block from Union Station,24087552,Steven,,"Union Station, Stanton Park, Kingman Park",38.89869,-77.00167,Private room,200,31,0,,,2,0,0,
28717282,Charming Washington DC Garden Suite,132723724,Jamie,,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90456,-76.98963,Entire home/apt,75,31,140,2021-02-26,2.92,1,0,0,
28737073,Family-Friendly Elegant Capitol Hill Guest Suite,24877827,Hadas,,"Union Station, Stanton Park, Kingman Park",38.89613,-76.99507,Entire home/apt,129,5,39,2022-10-08,0.8,2,0,6,"Hosted License: 5007242201000813
Unhosted License: 5007242201000814"
28738052,DuPont Retro Chic 2BR - 3 Queen Beds,12928262,Mose,,"Dupont Circle, Connecticut Avenue/K Street",38.91306,-77.04639,Entire home/apt,160,31,54,2022-09-19,1.06,4,17,8,
28757369,Sunny loft-like shared apartment in Adams Morgan,17734287,Stacey,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91906,-77.04301,Private room,79,31,56,2020-02-29,1.12,1,172,0,
28764474,Private Bedroom and Bathroom,18061758,Edson,,"River Terrace, Benning, Greenway, Dupont Park",38.89486,-76.9497,Private room,36,31,2,2018-10-22,0.04,1,0,0,
28778293,Private One-Bedroom in Georgetown 201,216259133,Mahmoud,,"West End, Foggy Bottom, GWU",38.90375,-77.05543,Entire home/apt,109,31,24,2021-06-05,0.47,6,0,0,
28786757,Private entrance to Capitol Hill Gem!,30984226,Gavin,,"Union Station, Stanton Park, Kingman Park",38.89717,-77.00333,Private room,100,2,128,2022-08-29,2.5,1,49,36,Hosted License: 5007242201000047
28790411,Private Room w/Private Bath and Walk-in Closet,163362419,Marceen,,"Congress Heights, Bellevue, Washington Highlands",38.83977,-76.99241,Private room,45,31,1,2020-01-15,0.03,2,3,0,
28806419,"Modern, artsy, top floor condo near DC attractions",18507499,Cindi,,"Congress Heights, Bellevue, Washington Highlands",38.84475,-76.99982,Entire home/apt,70,31,26,2019-07-17,0.51,1,0,0,
28836027,3BR Place in Washington DC,48005494,Zeus,,"Shaw, Logan Circle",38.9064,-77.02805,Entire home/apt,136,31,2,2020-11-21,0.06,145,0,0,
28838584,Giant 3 Bedroom/4Bathroom Basement Condo- HighEnd,153142984,Rosa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92999,-77.02051,Entire home/apt,150,31,74,2022-08-06,1.49,3,332,2,
28843652,Apartment,217501892,Dagmawit,,"Brightwood Park, Crestwood, Petworth",38.93996,-77.02408,Entire home/apt,125,31,0,,,1,0,0,
28863314,Pro Cleaned Mid Century Hollywood Glam in Redbrick Row Home.,46630199,Home Sweet City,,"Shaw, Logan Circle",38.91297,-77.01982,Entire home/apt,175,31,92,2022-12-04,1.82,89,157,35,Exempt
28869341,"Beautiful private space, an office & outdoor patio",19628998,Jesse,,"Union Station, Stanton Park, Kingman Park",38.89758,-76.98835,Entire home/apt,89,6,115,2022-11-12,2.24,1,74,3,Hosted License: 5007242201001041
28895568,The Jacqueline,2761762,Russell,,"Union Station, Stanton Park, Kingman Park",38.89258,-76.98975,Entire home/apt,125,2,189,2022-11-13,3.72,1,47,39,Hosted License: 5007242201000163
28897052,"Hosted by Rajaa
This is newly remodeled basement",217836431,Rajae,,"Capitol View, Marshall Heights, Benning Heights",38.88942,-76.93661,Private room,50,1,69,2022-11-30,1.35,2,157,39,Hosted License: 5007242201002391
28928881,Cute Modern 1BR Smoke-free Apartment (No Parking),50382469,Ben,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91087,-77.01097,Entire home/apt,147,2,183,2022-11-20,3.6,1,172,37,Hosted License: 5007242201000700
28960863,Sunny in Shaw - 2MIN from metro!,46630199,Home Sweet City,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91465,-77.0201,Entire home/apt,185,2,118,2022-12-16,2.33,89,170,31,Hosted License: 5007242201002090
28984713,"A Cozy apartment, easy access to everything",105711806,Jodi & Abraham,,"Union Station, Stanton Park, Kingman Park",38.8978,-76.97732,Entire home/apt,86,31,65,2022-09-25,1.29,5,365,3,
28989507,D.C. little house,218496501,Sara,,"Dupont Circle, Connecticut Avenue/K Street",38.908,-77.04736,Entire home/apt,140,31,7,2019-12-22,0.14,1,0,0,
29002608,1BR apt in DC's stunning and historic Capitol Hill,1694546,Lisa & Tom,,"Union Station, Stanton Park, Kingman Park",38.89826,-76.99023,Entire home/apt,97,2,139,2022-11-26,2.77,1,11,43,Hosted License: 5007242201001539
29011049,"Spacious, Central Logan Circle Townhouse | Private Patio!",9680354,Adam,,"Shaw, Logan Circle",38.91253,-77.02341,Entire home/apt,405,2,74,2022-11-13,1.49,13,231,11,Hosted License: 5007242201001021
29014671,Bloomingdale Beauty,54857968,Pam,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91683,-77.01346,Entire home/apt,130,65,0,,,1,83,0,
29074698,STUNNING CAPITOL HILL Apt Steps from Union Station,198612938,Sarah,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89722,-77.01021,Entire home/apt,69,31,198,2022-08-16,3.88,6,180,27,
29081447,Tranquil City Suite,219143335,Yvette,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.92354,-77.00248,Private room,75,30,26,2020-02-16,0.51,1,173,0,Exempt
29082182,Washington Suite #3,169664944,Carolyn,,"Brookland, Brentwood, Langdon",38.92341,-76.97372,Private room,30,31,1,2019-04-05,0.02,3,364,0,
29082809,Home on the Hill - Private Apartment,75811540,Stefany,,"Capitol Hill, Lincoln Park",38.89141,-76.98048,Entire home/apt,80,5,131,2022-09-10,2.66,1,0,28,Hosted License: 5007242201000833
29122757,"Spacious, Private, Capitol Hill Carriage House",1642853,Melinda,,"Capitol Hill, Lincoln Park",38.88728,-76.99521,Entire home/apt,140,2,131,2022-12-11,4.9,1,89,63,Hosted License: 5007242201000208
29128073,"Sunny, Private, Capitol Hill Studio Loft Apartment",13337463,John,,"Union Station, Stanton Park, Kingman Park",38.89467,-76.99127,Entire home/apt,110,4,89,2022-11-29,1.78,1,12,9,Hosted License: 5007242201001009
29151289,Gorgeous 1BR apt/Capitol Hill/Eastern Market,219448248,Judy,,"Capitol Hill, Lincoln Park",38.88295,-76.99215,Entire home/apt,534,2,187,2022-11-13,3.72,1,247,34,Hosted License: 5007242201001258
29162686,"The RW, Quiet 2 Bedroom Suite (Private)",20323095,Dion & Lorenz,,"Woodridge, Fort Lincoln, Gateway",38.9242,-76.96372,Entire home/apt,130,2,91,2022-10-31,1.79,2,353,18,Hosted License: 5007242201001825
29181009,"AU Park, Sunny and Quiet",219886117,T,,"Friendship Heights, American University Park, Tenleytown",38.9442,-77.09159,Entire home/apt,125,3,77,2022-12-14,1.52,1,150,30,Hosted License: 5007242201001070
29183117,Superbly furnished one bedroom apt downtown.,219905710,Joseph,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89835,-77.01703,Entire home/apt,300,31,19,2022-06-01,0.38,1,179,1,
29189874,"New, Cozy and Modern Apartment",36301205,Charles,,"Takoma, Brightwood, Manor Park",38.97156,-77.01649,Entire home/apt,75,31,36,2020-03-05,0.71,1,0,0,
30289153,"Modern Victorian Guest room-1 ""Work Friendly""",224561145,Sofia,,"Shaw, Logan Circle",38.90947,-77.0277,Private room,117,1,223,2022-10-16,4.54,7,204,66,Hosted License: 5007242201000445
30290466,"Modern  Victorian guest room-2 ""work friendly""",224561145,Sofia,,"Shaw, Logan Circle",38.90947,-77.0277,Private room,88,1,219,2022-11-05,4.44,7,227,73,Hosted License: 5007242201000445
30291498,"Modern Victorian Guest Room-3 ""Work Friendly""",224561145,Sofia,,"Shaw, Logan Circle",38.90947,-77.0277,Private room,88,1,190,2022-12-02,3.87,7,235,66,Hosted License: 5007242201000445
30324130,Long Term stay available Dupont & Logan - Upper L.,97534451,Cesar,,"Dupont Circle, Connecticut Avenue/K Street",38.91511,-77.03773,Entire home/apt,339,4,78,2022-11-27,1.85,2,348,28,Exempt
30325364,Cozy Georgetown Rowhouse Apt-In the Heart of town.,216497948,Raul,,"Georgetown, Burleith/Hillandale",38.90777,-77.06296,Entire home/apt,229,1,339,2022-10-27,7.0,1,33,54,Hosted License: 5007242201001532
30343678,Chill Living ~Heart of DC~ Work & Play w/ Parking!,7891454,Daisy,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.911964,-77.007225,Entire home/apt,129,1,212,2022-08-07,4.36,1,0,39,Hosted License: 5007242201000079
30377034,Books*Art* Off Street Parking,73190345,Audrey,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91239,-77.00655,Entire home/apt,175,5,79,2022-11-25,1.61,1,180,13,Hosted License: 5007242201000767
30378859,Dupont DC Mid-Century Modern,25314348,Mohsen,,"Dupont Circle, Connecticut Avenue/K Street",38.91301,-77.04639,Entire home/apt,175,31,27,2022-05-21,0.56,1,148,7,
30394567,Cozy modern apt.Heart of G-Town. King bed-Parking,21570891,Marsh,,"Georgetown, Burleith/Hillandale",38.90653,-77.06284,Entire home/apt,105,1,404,2022-12-12,8.47,11,50,85,Exempt
30395396,"Vernon 1BR, w/ Gym, nr metro, Convention Ctr.",107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90394,-77.01724,Entire home/apt,144,32,1,2019-01-17,0.02,214,309,0,
30395665,Charming Mount Vernon 1BR nr metro,107434423,Blueground,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90037,-77.01956999999999,Entire home/apt,191,32,0,,,214,12,0,
30418774,"U St 2BR, nr metro & Howard Theatre",107434423,Blueground,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91859,-77.0263,Entire home/apt,191,32,1,2019-01-31,0.02,214,295,0,
30510623,Best Capitol Hill Bunks & breakfast,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87781,-76.9888,Hotel room,29,1,16,2022-11-20,0.4,30,365,7,Exempt
30512163,"Perfect for business in DC!  5 star, 3 level home",77230802,Alex,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91487,-77.02407,Entire home/apt,625,6,17,2022-07-17,0.35,2,0,10,Hosted License: 5007242201001437
30557727,Best Capitol Hill Bunks & breakfast 1-1,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87779,-76.98879,Shared room,29,1,13,2022-11-18,0.32,30,365,9,Exempt
30561986,Best Capitol Hill Bunks & breakfast 1-2,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87945,-76.98891,Shared room,25,1,37,2022-11-27,0.81,30,353,14,Exempt
30711356,Beautiful spacious and charming townhouse,4642600,Gaia,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93281,-77.01942,Entire home/apt,136,3,17,2022-08-01,0.35,1,4,3,Unhosted License: 5007262201001945
30739175,"Heart of dtown NW, DC house w/parkng.14th & U st",20285809,Rachael,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91173,-77.01415,Entire home/apt,185,31,106,2022-10-29,2.46,2,207,27,
30739818,★STAYBNBDC★Balcony★𓃡PetsOK𓃠★Dupont★Roku★FASTwifi,487806,Stay BnB DC,,"Kalorama Heights, Adams Morgan, Lanier Heights",38.91324,-77.04784,Entire home/apt,117,31,130,2022-08-20,2.7,35,81,8,Exempt
30740961,★STAYBNBDC★Pets OK★Dupont Circle★FAST WiFi★40'Roku,487806,Stay BnB DC,,"Dupont Circle, Connecticut Avenue/K Street",38.91333,-77.04615,Entire home/apt,159,31,118,2022-10-28,2.45,35,8,13,Exempt
30743279,Tranquil Apartment in Hip and Historic Bloomingdale,2903046,Joshua,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91428,-77.01008,Entire home/apt,117,31,118,2021-05-24,2.44,1,23,0,
30775571,Ultra Chic & Modern Garden Condo by Union Station,46582948,Huxley,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89964,-77.01224,Entire home/apt,273,3,118,2022-12-02,2.48,16,227,34,Exempt
30793481,Beautiful 2BR in Luxury DC Apartments,48005494,Zeus,,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9045,-77.01539,Entire home/apt,93,31,4,2021-01-22,0.11,145,365,0,
30798257,Darling Garden Apartment in Heart of Georgetown,230413534,Meaghan,,"Georgetown, Burleith/Hillandale",38.90976,-77.06267,Entire home/apt,181,1,222,2022-12-19,4.54,1,103,72,Hosted License: 5007242201000765
30812242,Bright & Spacious 1BR - Entire Apartment,7181747,Roxana,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93005,-77.02578,Entire home/apt,106,4,138,2022-11-20,2.87,1,69,39,Hosted License: 5007242201001179
30824111,Free Private Parking: Studio room,230569854,Brandon,,"River Terrace, Benning, Greenway, Dupont Park",38.89146,-76.95449,Private room,2000,2,99,2020-03-17,2.04,2,195,0,Hosted License: 5007242201000223
30883584,Stately Single Family Home in Shaw!,46630199,Home Sweet City,,"Howard University, Le Droit Park, Cardozo/Shaw",38.91708,-77.01791,Entire home/apt,167,3,52,2022-10-17,1.07,89,91,13,Unhosted License: 5007262201000523
30909388,Accessible & Bright 2 bed 2 bath w/patio Eckington,4609346,Chelsea,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91775,-77.00202,Entire home/apt,115,31,11,2021-01-08,0.24,1,43,0,
30914797,Charming & Cozy English Basement Off H St!,231033903,David,,"Union Station, Stanton Park, Kingman Park",38.90001,-76.98895,Entire home/apt,131,2,52,2022-11-20,1.51,1,89,18,Hosted License: 5007242201001120
30939691,"Casa en el Chorro, La Tana",230409838,Gabriel,,"River Terrace, Benning, Greenway, Dupont Park",38.8931,-76.9467,Entire home/apt,3100,31,0,,,1,180,0,
30952933,Carriage House Studio,36982214,Lance,,"Dupont Circle, Connecticut Avenue/K Street",38.91554,-77.03614,Entire home/apt,149,28,9,2022-12-04,0.19,1,103,6,"Hosted License: 5007242201001203
Unhosted License: 5007262201001204"
